   Antena   Frek.èvor     Prost.èvor   Prostor X[m]       Frek.[Hz]         Re(I) [A]         Im(I) [A]        Abs(I) [A]        Phi(I) [A]
     1           3             59          11,485         1,20E+007          2,070E-002       -1,266E-002        2,426E-002       -5,489E-001
     1           3             60          11,683         1,20E+007          2,047E-002       -1,252E-002        2,400E-002       -5,488E-001
     1           3             61          11,881         1,20E+007          2,022E-002       -1,236E-002        2,370E-002       -5,487E-001
     1           3             62          12,079         1,20E+007          1,994E-002       -1,219E-002        2,337E-002       -5,486E-001
     1           3             63          12,277         1,20E+007          1,964E-002       -1,200E-002        2,301E-002       -5,485E-001
     1           3             64          12,475         1,20E+007          1,931E-002       -1,179E-002        2,262E-002       -5,483E-001
     1           3             65          12,673         1,20E+007          1,896E-002       -1,157E-002        2,221E-002       -5,482E-001
     1           3             66          12,871         1,20E+007          1,858E-002       -1,134E-002        2,177E-002       -5,480E-001
     1           3             67          13,069         1,20E+007          1,818E-002       -1,109E-002        2,130E-002       -5,478E-001
     1           3             68          13,267         1,20E+007          1,777E-002       -1,084E-002        2,081E-002       -5,477E-001
     1           3             69          13,465         1,20E+007          1,733E-002       -1,056E-002        2,029E-002       -5,475E-001
     1           3             70          13,663         1,20E+007          1,687E-002       -1,028E-002        1,976E-002       -5,472E-001
     1           3             71          13,861         1,20E+007          1,640E-002       -9,987E-003        1,920E-002       -5,470E-001
     1           3             72          14,059         1,20E+007          1,591E-002       -9,683E-003        1,862E-002       -5,468E-001
     1           3             73          14,257         1,20E+007          1,540E-002       -9,369E-003        1,803E-002       -5,465E-001
     1           3             74          14,455         1,20E+007          1,488E-002       -9,047E-003        1,742E-002       -5,462E-001
     1           3             75          14,653         1,20E+007          1,435E-002       -8,718E-003        1,679E-002       -5,459E-001
     1           3             76          14,851         1,20E+007          1,381E-002       -8,382E-003        1,615E-002       -5,456E-001
     1           3             77          15,050         1,20E+007          1,325E-002       -8,039E-003        1,550E-002       -5,453E-001
     1           3             78          15,248         1,20E+007          1,269E-002       -7,692E-003        1,484E-002       -5,449E-001
